Epoch	Time(sec)	Loss_train	AUC_dev	PRC_dev	acc_dev	F1_dev	P_dev	R_dev	AUC_test	PRC_test	acc_test	F1_test	P_test	R_test
1	42.33101234585047	260.2618109881878	0.47099268833050945	0.5043717754276731	0.4629197342431316	0.47718930256948083	0.47150259067357514	0.4830148619957537	0.5002581157881381	0.5128191646906592	0.4801754065412023	0.49458163084029133	0.4749232343909928	0.5159377316530763
2	83.64727670326829	239.8670412003994	0.4732418026558758	0.49701342471470983	0.4938049919195547	0.015368494586098496	0.5945945945945946	0.00778485491861288	0.49453716132737624	0.5088566909523047	0.5121505572811986	0.025547445255474453	0.8333333333333334	0.012972572275759823
3	123.84533129632473	227.19001942873	0.5366398132646208	0.541954224275739	0.515352846112408	0.4275715800636267	0.5336156696664902	0.35668789808917195	0.5328225111694348	0.5284281168210249	0.5064863877215421	0.39937736268623525	0.4991662034463591	0.3328391401037806
4	163.65466160327196	220.6376278102398	0.5633029994125174	0.5558398125163739	0.5297180822409768	0.4821040142376903	0.5463917525773195	0.4313517338995046	0.5732465156038173	0.5524051128171319	0.5368171021377672	0.47957298296037776	0.5375057524160147	0.4329132690882135
5	203.18620470911264	216.15427953004837	0.4563061375555715	0.49019601834010307	0.47153887592027294	0.575753207438374	0.4857698856725857	0.7066525123849965	0.45458931874795483	0.4764429852228849	0.46409647359766126	0.5683590875643856	0.4713204783988284	0.7157153446997776
6	243.5229383483529	207.31986287236214	0.5214259600258936	0.5461040533154762	0.5052971808224098	0.40637793578970044	0.5195592286501377	0.3336871903750885	0.5231998343784852	0.5322499414259427	0.5134295633107985	0.40518204154567794	0.5098369870713885	0.3361749444032617
7	283.833110794425	198.66438174247742	0.5404262642165258	0.5602501802640392	0.5300772131441911	0.5717558501063656	0.5318112633181127	0.6181882519462137	0.559715905675876	0.5589044987808361	0.5346245203727389	0.5674987264391238	0.523660294578502	0.6193476649369903
8	324.22647454589605	190.6212064921856	0.5668922682687889	0.5827350981067208	0.5191237205961573	0.4132340052585452	0.5425776754890679	0.3336871903750885	0.5893085301758394	0.583319014932739	0.5435775625799378	0.4254829806807728	0.5606060606060606	0.3428465530022239
9	364.40070744231343	178.67793336510658	0.538052338849272	0.5459162852985516	0.5307954749506195	0.570724494825037	0.5326586936522539	0.6146496815286624	0.53076873760343	0.52970005203145	0.5165357208112552	0.556932350971199	0.5079413561392792	0.6163825055596739
10	404.37477776035666	168.81397111713886	0.4002045740054012	0.4816993994478427	0.46022625246902493	0.24812406203101553	0.4232081911262799	0.17551309271054494	0.4105490219648855	0.4726118509406939	0.4710396491869176	0.23715415019762845	0.41020966271649956	0.16679021497405486
11	444.5031341947615	160.39928211271763	0.5279414189215861	0.5519306645056363	0.494343688274376	0.3463324048282265	0.5033738191632928	0.2639773531493277	0.5514806429854614	0.5560093889535357	0.5221998903709117	0.36575309240844045	0.5291228070175439	0.279466271312083
12	484.58139015361667	151.2517610490322	0.5717668651000978	0.6114882403825506	0.5544981145627581	0.5377305757406371	0.5678866587957497	0.5106157112526539	0.5842009095826739	0.6108852868696656	0.5718984103782203	0.5424721734036321	0.5732562938505984	0.5148257968865827
13	525.1290996111929	141.49699080735445	0.5773397587476737	0.6014554931068017	0.5602442090141857	0.5073425870046269	0.5878787878787879	0.4462137296532201	0.5817065026479407	0.5940911688033943	0.5770144344966198	0.5170039641143334	0.5914081145584725	0.4592290585618977
14	565.5646657384932	135.40986631810665	0.567676223515871	0.5824280467643007	0.5428263602082959	0.5181680545041635	0.5569568755085436	0.4844302901627742	0.5892626503449335	0.5968955486216831	0.56257993787685	0.5331513260530422	0.5625514403292181	0.5066716085989622
15	606.2064317502081	125.98019275069237	0.508576292378025	0.5449460497737456	0.5085293589513378	0.5069356872635562	0.5163302752293578	0.4978768577494692	0.5272329853945865	0.5531997292176026	0.5192764480175407	0.5146651909241836	0.5123026074182887	0.5170496664195701
16	646.5395590849221	119.9763275384903	0.5643102599965582	0.5913369158823628	0.5394146166277608	0.5533693191711648	0.5447377442577991	0.562278839348903	0.5856367412631311	0.6006220745640916	0.5514343139046227	0.5577373446225904	0.5425867507886435	0.5737583395107487
17	686.8334550261497	113.80692211538553	0.47619759903546544	0.526882860229297	0.49129107559705515	0.4287154668279895	0.49835911861228316	0.3761500353857042	0.5102006825209198	0.5493175218898121	0.5128814178695413	0.44711737868104523	0.507532956685499	0.3995552260934025
18	727.4418445192277	107.80590020120144	0.5408784220478609	0.5634781075006683	0.5148141497575867	0.4589507408890669	0.5285977859778598	0.40552016985138006	0.5641247771121751	0.5741930446021108	0.5393751141969669	0.48009898948236746	0.5411436541143654	0.4314306893995552
19	767.6503265164793	101.73464176058769	0.48873262675448204	0.5347412415087052	0.48841802837134135	0.46153846153846156	0.4953346855983773	0.4320594479830149	0.5205261154408671	0.5513406332032703	0.5156221450758268	0.48353789207091374	0.5096509240246406	0.45997034840622686
20	808.4343884177506	98.61401194520295	0.48478517923381637	0.5292169510307616	0.4993715209193751	0.35522664199814985	0.5126835781041389	0.27176220806794055	0.5105391381002945	0.5343809536340686	0.5220171752238261	0.3789173789173789	0.5270805812417437	0.29577464788732394
21	848.7639365084469	93.25103697553277	0.4643992467218235	0.5250372590740673	0.4914706410486622	0.3441408059286707	0.4979892761394102	0.2629157820240623	0.4916003846693246	0.5330692443321685	0.5187283025762836	0.37701040681173137	0.5209150326797386	0.2954040029651594
22	889.1191301010549	90.29687747731805	0.4996806514375265	0.5335307688084839	0.5060154426288382	0.4363859864781807	0.5182481751824818	0.37685774946921446	0.5309320885006579	0.5468646552138204	0.5329800840489677	0.4605318699873364	0.5348039215686274	0.4043736100815419
23	929.2547585628927	84.28001688607037	0.5177452275740682	0.5553886676580916	0.5342072185311546	0.41916703985669496	0.5707317073170731	0.33121019108280253	0.5400609059763989	0.5694781225375305	0.5594737803763932	0.4451093210586881	0.5871281117182756	0.35841363973313567
24	968.927245169878	83.77133167162538	0.49115028436276964	0.5474826883136411	0.5246902495959778	0.4012666817462113	0.5561128526645768	0.31387119603680114	0.5151896967389925	0.5592409960165696	0.5437602777270236	0.4145369284876905	0.5641352903637524	0.32765011119347665
25	1008.9340447224677	79.42204282060266	0.4895997893628225	0.5376344973867357	0.499191955467768	0.46022837236307335	0.5079026057240495	0.42073602264685067	0.5182556314654165	0.5513164815243555	0.528594920518911	0.4835868694955964	0.525674499564839	0.4477390659747961
26	1049.0063281282783	78.2828591838479	0.5105642387919684	0.5468594879186783	0.5090680553061591	0.4734206471494607	0.5194420963651732	0.4348903043170559	0.5286708205611096	0.5537307460044555	0.5221998903709117	0.4787721746063385	0.5178956446744286	0.44514455151964416
27	1089.4057394191623	72.70668460987508	0.5217907823788224	0.564296518328911	0.5264859041120489	0.4268637252771137	0.5532394366197183	0.3474876150035386	0.5420557102692017	0.5737359691317243	0.5545404714050794	0.4620476610767873	0.5708833151581243	0.38806523350630096
28	1129.27368542552	71.77340792678297	0.46829580229827766	0.5193005595125348	0.4896749865325911	0.3624943921040825	0.4950980392156863	0.28591648973814576	0.4815191767007927	0.5226764999672247	0.510140690663256	0.3908202681208816	0.5049911920140928	0.31875463306152707
29	1168.8100261427462	70.41444465517998	0.482215168302046	0.5348550716304683	0.5058358771772311	0.3914197257850509	0.5218160377358491	0.31316348195329086	0.5150838458918519	0.5531221204525393	0.5269504841951398	0.42119382964453383	0.5307042253521127	0.3491475166790215
30	1208.8547003678977	68.70989422686398	0.46144441786969026	0.5037988078061862	0.4758484467588436	0.3780098018325165	0.4750937332619175	0.31387119603680114	0.48488750425740784	0.5134978907853508	0.49899506669102867	0.3928255093002657	0.4878987898789879	0.32876204595997033
31	1248.816026713699	65.67841623909771	0.4809479653413605	0.5355027377782826	0.497575866403304	0.3933217692974849	0.5078387458006719	0.32094833687190377	0.5202858306787143	0.5629460367100578	0.532797368901882	0.4283478649675833	0.5397183098591549	0.35507783543365457
32	1288.9148736074567	61.14618432242423	0.42492593254811384	0.49285890207875577	0.47441192314598674	0.3269717176362382	0.46684175968483255	0.2515923566878981	0.4538422855769038	0.5104106252944498	0.5103234058103416	0.3634204275534442	0.5059523809523809	0.28354336545589326
33	1328.462851498276	63.51915072184056	0.5069547163609409	0.5514255605232486	0.5307954749506195	0.35687915333497416	0.5860953920776071	0.25654635527246994	0.5247282271151804	0.5549982504396971	0.5485108715512516	0.3745887117185523	0.5905826017557861	0.2742772424017791
34	1367.9868775084615	61.43612498044968	0.47287311019312106	0.5302923415136367	0.5009876099838391	0.42116225786294514	0.5118987341772152	0.35774946921443734	0.4907081655413753	0.5363159315673676	0.5159875753699982	0.43409527878658405	0.5123550176500252	0.3765752409191994
35	1408.1980117559433	58.94034396018833	0.4592074943902758	0.5188555455659828	0.49649847369366135	0.409435551811289	0.5057232049947971	0.34394904458598724	0.48448353468368294	0.5401759317469275	0.5114196966928558	0.4197048611111111	0.506282722513089	0.35841363973313567
36	1447.9882362745702	59.670596931129694	0.489600305377466	0.5378770703162635	0.5207398096606213	0.44889531282263057	0.5389191869112543	0.3846426043878273	0.5213701841203695	0.5598035706041176	0.5371825324319386	0.46025996164500316	0.5413533834586466	0.40029651593773163
37	1488.1224733963609	57.80941589362919	0.4794980286950583	0.5260640051167293	0.500808044532232	0.40522036799315364	0.5124458874458875	0.335102618542109	0.4986644094056992	0.5352412827155713	0.5163530056641695	0.4145100641451006	0.5139879319802523	0.3472942920681987
38	1527.7400274984539	53.4163679452613	0.5002296910181717	0.5472903302601686	0.5210989405638355	0.4270676691729324	0.5434663750683434	0.35173389950460016	0.5157908093415877	0.5524667521926211	0.5421158414032523	0.4426156583629894	0.553392658509455	0.3687916975537435
39	1567.6201796159148	55.4180731093511	0.4315932287526455	0.5033607312621187	0.46184234153348896	0.373929392103614	0.4563997960224375	0.3167020523708422	0.44448406894663384	0.5044294444179116	0.47524209756988856	0.3745644599303137	0.45406546990496305	0.31875463306152707
40	1607.6995747201145	52.57033371645957	0.5026946929699971	0.5621560008425159	0.5202011133058	0.43912678421494544	0.5397316821465429	0.37013446567586694	0.5244793941458137	0.5755776311101766	0.5366343869906816	0.4510822510822511	0.5421436004162331	0.38621200889547813
41	1647.2774834558368	50.56059667095542	0.46114371033621193	0.5138172705727713	0.4857245465972347	0.37712048716833396	0.48927765237020315	0.3067940552016985	0.48074202445588654	0.5180698261452517	0.5044765211035995	0.39383102369244527	0.49605855855855857	0.32653817642698296
42	1687.263713080436	54.595820506569	0.4763771721313907	0.535674510869266	0.513736757047944	0.3968819599109132	0.5354567307692307	0.31528662420382164	0.5081093769826164	0.5528499121955253	0.5371825324319386	0.4181024580748909	0.5498489425981873	0.33728687916975536
43	1726.8680690452456	52.03078613243997	0.4203097300495193	0.49562184377607676	0.45483928892081166	0.3667083854818523	0.44664634146341464	0.31104033970276007	0.43889180507416237	0.5004511743391821	0.4739630915402887	0.37562350900021685	0.45269210663878723	0.32097850259451444
44	1766.536352969706	49.475043575279415	0.44566791516409654	0.5029394144767468	0.48069671395223557	0.34092980856882404	0.4788732394366197	0.2646850672328379	0.4674993822584631	0.5162103768857722	0.5072172483098849	0.3661574618096357	0.5003211303789339	0.2887323943661972
45	1805.9099604189396	48.77775553823449	0.5091858346756164	0.5469078110352728	0.5219967678218711	0.42948992713244744	0.5445652173913044	0.35456475583864117	0.5298252292321974	0.5596127669315151	0.5404714050794811	0.45361720616988926	0.5480314960629922	0.38695329873980727
46	1845.619279641658	48.4997330494225	0.4572027129985895	0.5140160941329008	0.4771054049200934	0.3653007846556234	0.47559591373439275	0.29653220099079974	0.4806893995552261	0.5215719556518561	0.498812351543943	0.39139116929221207	0.48756218905472637	0.3269088213491475
47	1885.489922825247	48.735557473264635	0.5087987591911883	0.5411259891970384	0.510504578919016	0.4000880281690141	0.5291036088474971	0.321656050955414	0.5374732701567394	0.5613400182839376	0.5307875022839393	0.4134307903152124	0.5386904761904762	0.33543365455893254
48	1924.9423870183527	46.58040433656424	0.47429434352488054	0.5288347931760302	0.47961932124259293	0.4548532731376975	0.4855421686746988	0.4278131634819533	0.4863065734377818	0.5273221409485298	0.4836469943358304	0.4561200923787528	0.4743795036028823	0.4392142327650111
49	1964.662950579077	45.13373729586601	0.5309448176520353	0.5620707093518205	0.5275632968216915	0.5265430987943135	0.5357012083485903	0.5176928520877565	0.5510666559814077	0.5680641285275193	0.5410195505207381	0.5404317599707281	0.5335982658959537	0.5474425500370645
50	2004.681251682341	47.11595512833446	0.47860377531793596	0.516551376400838	0.4871610702100916	0.3831533477321814	0.4916851441241685	0.31387119603680114	0.511452994877754	0.5354028650641633	0.5218344600767404	0.4247087271927897	0.5218800648298217	0.35804299481097107
51	2044.4433998987079	44.23803199920803	0.5496844054440577	0.5693467443383269	0.5440833183695457	0.5155504674680405	0.5594202898550724	0.47806086341118187	0.5757449295106819	0.5842697257837197	0.5618490772885072	0.5257120253164557	0.5636132315521628	0.49258710155670865
52	2083.958695922047	47.55523331370205	0.4715138631204076	0.5252486932041617	0.48500628479080626	0.4120541205412054	0.489766081871345	0.35562632696390656	0.5062782575013858	0.5395346639735383	0.5126987027224557	0.43650961335305305	0.5076167076167076	0.382876204595997
53	2124.0263639502227	44.29907211055979	0.47509326319662304	0.5289284153814171	0.4925480337583049	0.3826998689384011	0.5	0.3099787685774947	0.49870220850947317	0.5312972889943972	0.5145258541933126	0.4000903138405961	0.511842865395725	0.3283914010378058
54	2163.517887059599	43.41434134775773	0.4887310142087212	0.5499205191686987	0.510684144370623	0.37600183192122744	0.5327709279688514	0.2905166312809625	0.512366517740869	0.5547599966401906	0.5320665083135392	0.39009287925696595	0.5456362425049966	0.30355819125277983
55	2203.2566372342408	42.768855484202504	0.47352644923357634	0.5274668579503996	0.4826719339199138	0.42067162678463704	0.4871914299021891	0.37013446567586694	0.5002326715151029	0.5362722198753491	0.5048419513977709	0.44100660066006603	0.4972093023255814	0.39621942179392144
