Epoch	Time(sec)	Loss_train	AUC_dev	PRC_dev	acc_dev	F1_dev	P_dev	R_dev	AUC_test	PRC_test	acc_test	F1_test	P_test	R_test
1	25.891151998192072	103.2604119181633	0.448300283286119	0.4748998935080896	0.4695035460992908	0.5483091787439613	0.47789473684210526	0.6430594900849859	0.4540223409734741	0.46428728276721876	0.475177304964539	0.5584725536992841	0.4824742268041237	0.6628895184135978
2	50.62311780825257	67.21438711881638	0.45289563481843936	0.4754082842922672	0.48226950354609927	0.25963488843813387	0.45714285714285713	0.1813031161473088	0.4373068503734226	0.47028203025504867	0.46808510638297873	0.2236024844720497	0.4153846153846154	0.1529745042492918
3	74.7647337205708	42.801353979855776	0.45719321400978624	0.4855414435107394	0.4794326241134752	0.33393829401088926	0.46464646464646464	0.26062322946175637	0.43914177182590786	0.4806692175945735	0.46099290780141844	0.30656934306569344	0.4307692307692308	0.23796033994334279
4	99.12002924457192	27.81570743303746	0.44966842647437544	0.48417351417727295	0.4950354609929078	0.23605150214592277	0.48672566371681414	0.1558073654390935	0.42908189544166875	0.4782100589484406	0.48226950354609927	0.22174840085287847	0.4482758620689655	0.14730878186968838
5	123.97110112011433	22.2987926825881	0.45112509657481326	0.4863632575511495	0.48226950354609927	0.30740037950664134	0.46551724137931033	0.22946175637393768	0.4268043394282771	0.4764746357670317	0.4652482269503546	0.2953271028037383	0.4340659340659341	0.2237960339943343
6	148.61298106983304	20.705616142135113	0.44318986608292554	0.4789230610889388	0.502127659574468	0.053908355795148244	0.5555555555555556	0.028328611898016998	0.4299269250579449	0.47442830725524354	0.5035460992907801	0.059139784946236555	0.5789473684210527	0.031161473087818695
7	173.59531650692225	14.730133536271751	0.44272308781869685	0.47860431702943035	0.4978723404255319	0.11940298507462686	0.4897959183673469	0.0679886685552408	0.4362767190316766	0.4782321158920726	0.4907801418439716	0.10918114143920594	0.44	0.06232294617563739
8	198.79030404612422	11.678789056139067	0.42575811228431626	0.45990630396199156	0.4836879432624113	0.12077294685990338	0.4098360655737705	0.0708215297450425	0.4366388745815091	0.477560258599557	0.47375886524822697	0.1187648456057007	0.36764705882352944	0.0708215297450425
9	223.35288812592626	10.042071394971572	0.4133160571722895	0.44766773677375704	0.4524822695035461	0.3180212014134276	0.4225352112676056	0.254957507082153	0.43612380891063607	0.4680621257101863	0.45390070921985815	0.3037974683544304	0.42	0.23796033994334279
10	248.5711588859558	9.456774880294688	0.4240519572495493	0.4635064666058288	0.4723404255319149	0.21848739495798317	0.42276422764227645	0.14730878186968838	0.42663533350502186	0.4670509678166931	0.4652482269503546	0.22268041237113403	0.4090909090909091	0.1529745042492918
11	273.0831017270684	8.560555318021215	0.42269186196240016	0.4605196091308341	0.46808510638297873	0.2603550295857988	0.42857142857142855	0.18696883852691218	0.43503734226113827	0.47486497072341893	0.4595744680851064	0.25147347740667975	0.41025641025641024	0.1813031161473088
12	297.7260365076363	5.211266924481606	0.43329094772083443	0.4603885949366906	0.4808510638297872	0.16438356164383564	0.4235294117647059	0.10198300283286119	0.4507066057172289	0.48563090805527576	0.48936170212765956	0.1705069124423963	0.4567901234567901	0.1048158640226629
13	322.16932241618633	7.4661956141353585	0.42632146536183363	0.4544238398334413	0.45390070921985815	0.39370078740157477	0.4432624113475177	0.35410764872521244	0.4534992274014937	0.4895257211482249	0.47092198581560285	0.4012841091492777	0.46296296296296297	0.35410764872521244
14	347.10082982853055	5.732078692846699	0.4152314576358487	0.4532602211104817	0.4482269503546099	0.2862385321100917	0.40625	0.22096317280453256	0.4377092454287922	0.47264557703822985	0.44964539007092197	0.2734082397003746	0.40331491712707185	0.20679886685552407
15	371.5533533580601	6.015094212911208	0.42443825650270406	0.4563723205803185	0.4765957446808511	0.19956616052060738	0.42592592592592593	0.13031161473087818	0.44841295390162245	0.47979644351583445	0.4695035460992908	0.1904761904761905	0.4036697247706422	0.12464589235127478
16	396.4149463698268	5.616729376633884	0.4232954545454546	0.4622749883796724	0.47801418439716314	0.18584070796460175	0.42424242424242425	0.11898016997167139	0.446964331702292	0.48307076916207026	0.4836879432624113	0.20869565217391306	0.4485981308411215	0.1359773371104816
17	421.66210720688105	6.049966698832577	0.4259110224053567	0.46172811890078624	0.4907801418439716	0.2178649237472767	0.4716981132075472	0.141643059490085	0.44716552922997677	0.48300965611547203	0.4836879432624113	0.2121212121212121	0.44954128440366975	0.1388101983002833
18	446.37093671783805	5.541085565258982	0.41628573268091673	0.4647538730740828	0.4978723404255319	0.13235294117647062	0.4909090909090909	0.0764872521246459	0.4421999742467165	0.49095789941706175	0.5106382978723404	0.13965087281795513	0.5833333333333334	0.07932011331444759
