Epoch	Time(sec)	Loss_train	AUC_dev	PRC_dev	acc_dev	F1_dev	P_dev	R_dev	AUC_test	PRC_test	acc_test	F1_test	P_test	R_test
1	29.5072881616652	109.69219118356705	0.714562750884396	0.7248638399412916	0.6516985552518547	0.6368078175895765	0.6975914362176628	0.5857677902621723	0.7180495081438477	0.7244860989981368	0.6664300922640171	0.6589259796806968	0.6899696048632219	0.6305555555555555
2	57.51339213550091	98.08698445558548	0.7487398500650695	0.7606999790511441	0.6641936743459587	0.6296296296296297	0.7406281661600811	0.547565543071161	0.7367964844379938	0.7486269743323757	0.6678495386799148	0.631496062992126	0.7290909090909091	0.5569444444444445
3	85.51919228211045	94.35803186893463	0.7716620537541776	0.7885025449042304	0.6868410777040219	0.7266530334014997	0.6666666666666666	0.798501872659176	0.762185534591195	0.7755913631650033	0.6763662171753017	0.7233009708737864	0.6422413793103449	0.8277777777777777
4	113.47828978672624	92.67455103993416	0.7777669837662139	0.7942782801208136	0.6962124170245998	0.7392761394101877	0.6688902365069739	0.8262172284644195	0.7571681986776326	0.7736149280196736	0.6685592618878637	0.7147220525351252	0.6379498364231189	0.8125
5	141.333564016968	89.00638431310654	0.7832242730844193	0.7980627615406153	0.7090980085903944	0.7466848010880652	0.6836861768368617	0.8224719101123595	0.7800737784228351	0.7920260162415582	0.6933995741660752	0.7326732673267325	0.6607142857142857	0.8222222222222222
6	169.42261005938053	87.59759664535522	0.7800068429960103	0.8016724483928421	0.7028504490433425	0.7138021812711546	0.7167673716012085	0.7108614232209738	0.7742077890662797	0.7907447016510051	0.6912704045422285	0.7018505825908157	0.6928281461434371	0.7111111111111111
7	197.07471115887165	85.12426915764809	0.7881939989368917	0.8046743147501256	0.6852791878172588	0.6564364876385337	0.76162215628091	0.5767790262172284	0.7811461860990163	0.7943796891889563	0.6919801277501775	0.661993769470405	0.7535460992907801	0.5902777777777778
8	225.59405989199877	84.2306272983551	0.8110984841541873	0.8279952418182427	0.7262787973447872	0.7491949910554563	0.7171232876712329	0.7842696629213484	0.7973048701822287	0.8113294539529929	0.7175301632363378	0.7381578947368421	0.70125	0.7791666666666667
9	253.86245533823967	80.94987279176712	0.8176482089068924	0.8325333752337621	0.7430691136274893	0.7571955719557196	0.7461818181818182	0.7685393258426966	0.8048661506208676	0.8201256208034131	0.7239176721078779	0.7408394403730847	0.7119078104993598	0.7722222222222223
10	282.04604733735323	78.57752850651741	0.8159258512503742	0.8311581106385044	0.7391643889105818	0.7565597667638484	0.7366926898509581	0.7775280898876404	0.802471375584583	0.8148546752503789	0.7182398864442867	0.7358616101131071	0.7062579821200511	0.7680555555555556
11	310.207658842206	75.015456199646	0.8249592169657424	0.8416783429566564	0.7411167512690355	0.7617678763923823	0.7320441988950276	0.7940074906367042	0.811056684405741	0.822465173535677	0.7324343506032647	0.7501656726308814	0.7173637515842839	0.7861111111111111
12	338.55628341063857	72.90590786933899	0.8383775989637748	0.8544004620591555	0.7579070675517376	0.767616191904048	0.768192048012003	0.7670411985018727	0.827261731978713	0.8380195763496624	0.7480482611781405	0.7596479350033853	0.7410832232496698	0.7791666666666667
13	366.73040909320116	70.54005508124828	0.8418577512204362	0.857226837600894	0.7559547051932839	0.7755834829443448	0.7448275862068966	0.8089887640449438	0.8287917271407838	0.8380635593952014	0.7381121362668559	0.7611650485436894	0.7127272727272728	0.8166666666666667
14	395.01633166894317	67.29445342719555	0.8550971155549854	0.8702580690220023	0.7676688793440063	0.7926106657371906	0.741199478487614	0.851685393258427	0.8432309304950814	0.8525251533951892	0.758694109297374	0.7828863346104724	0.7245862884160756	0.8513888888888889
15	423.0840700380504	64.55871194601059	0.8619526366919001	0.8746659604940578	0.7860210855134713	0.7889060092449923	0.8120539254559873	0.7670411985018727	0.8453414771810999	0.8541222232367587	0.7622427253371186	0.7652417659425368	0.7722772277227723	0.7583333333333333
16	451.81880105659366	61.42165680229664	0.8563985067605134	0.8648095573896686	0.7832877782116361	0.7957305852042694	0.7821997105643994	0.8097378277153559	0.8460359216255442	0.8503494083927585	0.7643718949609652	0.7756756756756756	0.7552631578947369	0.7972222222222223
17	480.02941171452403	58.25849933922291	0.8649559176640944	0.8771851975055438	0.7871925029285436	0.8001466813348002	0.7837643678160919	0.8172284644194756	0.8512316561844864	0.8596525004494382	0.7636621717530163	0.7787375415282392	0.7464968152866241	0.8138888888888889
18	508.14571500197053	56.342676520347595	0.8720115353361317	0.8828114140705794	0.7934400624755955	0.8054431776388378	0.7911849710982659	0.8202247191011236	0.8445633768746976	0.8535451767853037	0.7665010645848119	0.7781523937963588	0.7562254259501966	0.8013888888888889
19	536.286290332675	53.46131666004658	0.8714219379120309	0.883992154767174	0.791097227645451	0.802801326944342	0.7902757619738752	0.8157303370786517	0.8433659893565554	0.8536253179454183	0.7608232789212207	0.7736736064472801	0.7490247074122237	0.8
20	564.151854980737	50.12064832448959	0.8785264341269987	0.8892981821250159	0.7989066770792659	0.812795347146492	0.78954802259887	0.8374531835205993	0.8562147234317046	0.863770398210328	0.7771469127040455	0.7915006640106241	0.7582697201017812	0.8277777777777777
21	592.3668946623802	48.51590585708618	0.8720793543144478	0.8863627363649795	0.787973447871925	0.7998525617397715	0.7873730043541364	0.8127340823970037	0.845710369295275	0.8531431210885638	0.7601135557132718	0.7728494623655914	0.7486979166666666	0.7986111111111112
22	620.8970468789339	45.76820886135101	0.8785869213238753	0.8897194336615639	0.7996876220226474	0.8102108768035516	0.8004385964912281	0.8202247191011236	0.8588151104660537	0.8629428343667562	0.7792760823278921	0.7916945746818486	0.7645536869340233	0.8208333333333333
23	649.3733442500234	43.796898402273655	0.8816451906568665	0.8950884765411136	0.8012495119094104	0.8108509847640282	0.8045722713864307	0.8172284644194756	0.8550455571681987	0.8631561215931656	0.7735982966643009	0.7834351663272233	0.7662682602921647	0.8013888888888889
24	677.8036332987249	42.08098778128624	0.8781845898173776	0.8892188365563084	0.8024209293244826	0.8035714285714285	0.8340048348106366	0.7752808988764045	0.8512235929688761	0.8587734531630724	0.7643718949609652	0.7648725212464589	0.7803468208092486	0.75
25	706.2871059514582	40.5394481793046	0.8736446896518014	0.8850681915139654	0.7930495900039047	0.8057184750733136	0.7889447236180904	0.8232209737827715	0.8520520883728431	0.8582125952086124	0.7679205110007097	0.7835870284579749	0.7484197218710493	0.8222222222222222
26	734.3293693549931	39.16358692198992	0.8808622174972965	0.8897049857214628	0.8059351815696993	0.8105223027068243	0.8253105590062112	0.7962546816479401	0.8516065957103691	0.8559968592746442	0.7757274662881476	0.7796373779637378	0.7829131652661064	0.7763888888888889
27	763.075544487685	36.79557719826698	0.8803337182518589	0.89078656209671	0.8086684888715345	0.8197203826342898	0.8054953000723066	0.8344569288389513	0.8560695855507177	0.8653064207303112	0.7665010645848119	0.7822634017207147	0.7471554993678887	0.8208333333333333
28	791.8619131036103	34.65857454389334	0.881260577622181	0.8904937816945342	0.8082780163998438	0.8132369722327881	0.8261205564142194	0.800749063670412	0.8618166424770198	0.8711638328279121	0.7799858055358411	0.7876712328767124	0.777027027027027	0.7986111111111112
29	820.2708419524133	33.49825843423605	0.879662860250136	0.8875327972147306	0.7961733697774307	0.8114161849710982	0.7836706210746686	0.8411985018726592	0.8573304708917917	0.8670884366182924	0.7707594038325053	0.7845230153435624	0.754813863928113	0.8166666666666667
30	848.2494154013693	31.53895789757371	0.8821651361572912	0.8856988530599368	0.8176493557204217	0.8218237314002289	0.8374805598755832	0.8067415730337079	0.8578213191420738	0.8669402168351263	0.7828246983676366	0.7880886426592798	0.7859116022099447	0.7902777777777777
31	877.539916433394	31.095369335263968	0.8793796701920316	0.887769239849095	0.7961733697774307	0.8118240807498197	0.7824878387769284	0.8434456928838951	0.8488852604418642	0.8520725447861194	0.7643718949609652	0.7827225130890052	0.7400990099009901	0.8305555555555556
32	905.9480913169682	30.00098742544651	0.886146904460778	0.8940437524687872	0.8192112456071847	0.8232149675448643	0.839563862928349	0.8074906367041198	0.8542281486856957	0.8613135261853352	0.7721788502484032	0.7756813417190775	0.7805907172995781	0.7708333333333334
33	934.2683497071266	28.942371763288975	0.8827379315822595	0.8920372166754607	0.8160874658336588	0.8253615127919912	0.8171806167400881	0.8337078651685393	0.84767073859055	0.8482770328978103	0.7735982966643009	0.7871914609739826	0.7573812580231065	0.8194444444444444
34	962.4617865085602	27.78988378122449	0.8814331799769048	0.8866506103111323	0.8094494338149161	0.8175018698578908	0.8162808065720687	0.8187265917602996	0.8411425576519915	0.8459404351864067	0.7650816181689141	0.7743694614860259	0.7603748326639893	0.7888888888888889
35	990.2468198649585	27.51849590986967	0.8743076048902984	0.8769053007833649	0.8024209293244826	0.814923189465984	0.7962830593280915	0.8344569288389513	0.8408643767134334	0.8430996544193237	0.7650816181689141	0.7818061964403428	0.7440401505646174	0.8236111111111111
36	1018.2553870230913	25.386728689074516	0.8747658412302729	0.8835208600917653	0.8016399843811012	0.8110119047619048	0.8056171470805618	0.8164794007490637	0.8457083534913724	0.8487737251174472	0.7672107877927609	0.7771739130434782	0.7606382978723404	0.7944444444444444
37	1046.3088834285736	24.606016125530005	0.8790805946074749	0.8887645357957069	0.8032018742678642	0.8144329896907218	0.8008689355539464	0.8284644194756554	0.8488872762457669	0.8530946911627585	0.7672107877927609	0.7795698924731184	0.7552083333333334	0.8055555555555556
38	1074.255182955414	23.679664943367243	0.8807305509222769	0.8898192072943	0.8086684888715345	0.815512048192771	0.8198334595003784	0.8112359550561797	0.8533542976939203	0.8604904128248759	0.7785663591199432	0.7886178861788617	0.7698412698412699	0.8083333333333333
39	1102.3072917573154	23.613815177232027	0.8831109359629989	0.8898336231775178	0.811011323701679	0.8168054504163513	0.8255547054322877	0.8082397003745319	0.8637044428318011	0.8654992242281283	0.7899219304471257	0.7975376196990425	0.7857142857142857	0.8097222222222222
40	1130.4679835550487	22.807995855808258	0.8826896640211155	0.8880645773979574	0.8071065989847716	0.8174427198817442	0.8067104303428154	0.8284644194756554	0.8559939929043703	0.8605247460403922	0.7771469127040455	0.7906666666666666	0.7602564102564102	0.8236111111111111
41	1158.7600493468344	21.409218886867166	0.882216153136475	0.8883681267603325	0.8067161265130808	0.8145372798801049	0.8148425787106447	0.8142322097378277	0.8577598371230446	0.8628369918613972	0.7814052519517388	0.7913279132791328	0.7724867724867724	0.8111111111111111
42	1186.5372425876558	20.98735553584993	0.8819897843845276	0.8937576378504234	0.8145255759468958	0.8234856930509105	0.8171091445427728	0.8299625468164794	0.8602644734720207	0.8573614454202995	0.794180269694819	0.8045822102425876	0.7814136125654451	0.8291666666666667
43	1214.6003791168332	19.72081225924194	0.8777373511495622	0.8864056395207962	0.8149160484185864	0.8228699551569506	0.8210290827740492	0.8247191011235955	0.8554376310272537	0.8500787889840669	0.7814052519517388	0.7921727395411606	0.7703412073490814	0.8152777777777778
44	1242.8727589063346	20.15527792274952	0.8731494889137354	0.8830261945805927	0.7977352596641937	0.8105340160936357	0.7919942816297355	0.8299625468164794	0.8560181825512014	0.861926461604046	0.7750177430801988	0.7937540663630449	0.7466340269277846	0.8472222222222222
45	1270.829376861453	19.728775575757027	0.8788362018928216	0.8855101790268639	0.8039828192112456	0.8171886380189367	0.7951807228915663	0.8404494382022472	0.8532907998709885	0.8532478116018472	0.7806955287437899	0.7952286282306162	0.7604562737642585	0.8333333333333334
46	1298.6080750785768	18.140503303147852	0.8860302069395312	0.8929889403819291	0.8149160484185864	0.8231343283582091	0.8200743494423792	0.8262172284644195	0.8539267860022578	0.8496751351602153	0.7799858055358411	0.7927807486631016	0.7641752577319587	0.8236111111111111
47	1326.4777519702911	19.079548167064786	0.8831320148346378	0.8901867176820368	0.8133541585318235	0.8211077844311376	0.8204936424831712	0.8217228464419476	0.8498961860990164	0.8464228029461287	0.7764371894960965	0.7867298578199052	0.7675033025099075	0.8069444444444445
48	1354.741729605943	19.92519416473806	0.8811405197011076	0.888972090650077	0.8074970714564623	0.8162504658963847	0.8123145400593472	0.8202247191011236	0.8469198516368328	0.8449928068266728	0.7735982966643009	0.7834351663272233	0.7662682602921647	0.8013888888888889
49	1382.9982931502163	17.55244282633066	0.8805646693672061	0.8903866115716329	0.8078875439281531	0.8157303370786517	0.8157303370786517	0.8157303370786517	0.8541858168037413	0.8598919933392625	0.7757274662881476	0.7853260869565217	0.7686170212765957	0.8027777777777778
50	1411.2645407542586	17.94546435959637	0.8796011510896861	0.887315009466843	0.8094494338149161	0.8177744585511576	0.8153387937453462	0.8202247191011236	0.854536566682793	0.851035869436866	0.7785663591199432	0.7868852459016393	0.7741935483870968	0.8
51	1439.2099658623338	17.96913965791464	0.8778048646369853	0.8855777312803759	0.8133541585318235	0.8233555062823354	0.812545587162655	0.8344569288389513	0.8450058458313174	0.8398938726633742	0.7743080198722498	0.7868632707774799	0.7603626943005182	0.8152777777777778
52	1468.1651531532407	17.69263807311654	0.8760608171270414	0.8833066482982418	0.8063256540413901	0.8154761904761905	0.8100517368810052	0.8209737827715355	0.8540870424125142	0.8457885380375247	0.7828246983676366	0.7943548387096774	0.76953125	0.8208333333333333
