Epoch	Time(sec)	Loss_train	AUC_dev	PRC_dev	acc_dev	F1_dev	P_dev	R_dev	AUC_test	PRC_test	acc_test	F1_test	P_test	R_test
1	54.60451781004667	262.38280072808266	0.545089357565457	0.23164729855867705	0.3603053435114504	0.33116952218793233	0.20978832412026427	0.7858585858585858	0.5408036947391492	0.23051409681801815	0.3596946564885496	0.33632239687730775	0.21321562332798288	0.7958062905641538
2	107.26021740958095	240.39149379730225	0.5421203108201196	0.22258789340531732	0.41893129770992366	0.3290633446938536	0.21442793689692144	0.7070707070707071	0.5383501390716278	0.2219166531085603	0.41323155216284985	0.32910508553473755	0.21456752655538694	0.7059410883674488
3	160.4469739422202	229.38662838935852	0.5311736227797413	0.2192263970890022	0.7783206106870229	0.09098497495826376	0.2620192307692308	0.05505050505050505	0.5189544052624719	0.21521407279331445	0.7748600508905853	0.08821104699093157	0.25295508274231676	0.05341987019470794
4	213.45931269600987	223.5584509074688	0.5334677881427403	0.22267878320672518	0.6158778625954199	0.2860385925085131	0.22867513611615245	0.38181818181818183	0.5151515248222016	0.2152698007409507	0.6048854961832061	0.27357784431137727	0.21879676743489973	0.36495257114328505
5	266.02057383581996	214.55854593217373	0.5265378449890878	0.2106435665793273	0.7304834605597964	0.14525500322788898	0.20125223613595708	0.11363636363636363	0.5148658372706856	0.2140855613469768	0.7327226463104326	0.1523563589412524	0.21552511415525114	0.11782326510234647
6	319.64500023052096	207.85639944672585	0.542463159317844	0.22594902532169536	0.6687022900763359	0.26440677966101694	0.2392638036809816	0.29545454545454547	0.5202101284279156	0.21981432666589928	0.6576081424936386	0.23925825418362734	0.218685407193055	0.2641038442336495
7	373.3634840399027	198.86650681495667	0.4944918271304504	0.20271824093940755	0.601323155216285	0.24162633107454015	0.19591836734693877	0.3151515151515151	0.48632905921097896	0.20276458815650444	0.6043765903307888	0.23858961802154752	0.19632495164410058	0.3040439340988517
8	427.1780341565609	188.65797036886215	0.516911369913282	0.2215180250725315	0.6998473282442748	0.24248651425635756	0.24673288029273394	0.2383838383838384	0.49378594470860826	0.21259473639409093	0.6887531806615776	0.22777777777777777	0.23045477772100154	0.22516225661507738
9	480.2398339398205	178.73266777396202	0.48679648621331223	0.19253938658795014	0.5261068702290076	0.27272727272727276	0.19742198100407055	0.4409090909090909	0.48042038195583125	0.19204520186979995	0.518676844783715	0.26648053358151075	0.1932943294329433	0.4288567149276086
10	533.74562728405	171.89604473114014	0.5163859113763511	0.2080543710257375	0.6079389312977099	0.2745762711864407	0.21891891891891893	0.36818181818181817	0.496586748616528	0.1999606374680151	0.5934860050890586	0.25065666041275797	0.2007814848211602	0.33349975037443835
11	586.6623467542231	162.3440751582384	0.5188028468238793	0.22036580754439336	0.7349618320610687	0.2017167381974249	0.25663026521060844	0.16616161616161615	0.5022562997743222	0.21100283043772697	0.7278371501272265	0.19067796610169493	0.24212144504227517	0.15726410384423364
12	637.8815093003213	153.88466806709766	0.48554663911260476	0.19800713049316074	0.6609669211195929	0.22624854819976775	0.20946236559139786	0.24595959595959596	0.47736577184849166	0.1955871545374513	0.6550636132315522	0.2079925216172003	0.19551845342706503	0.22216674987518722
13	688.8795648813248	146.9646660387516	0.4881302830729217	0.20164888046753632	0.7640712468193385	0.09945609945609946	0.21548821548821548	0.06464646464646465	0.4966867009636402	0.20506680392286955	0.7648854961832061	0.09411764705882353	0.21937842778793418	0.05991013479780329
14	741.3535251319408	141.2188103199005	0.4785460725804894	0.19092931494256493	0.6536386768447837	0.17622851609779713	0.16922361692236168	0.18383838383838383	0.476733953020865	0.19344545814056605	0.6608651399491094	0.18731707317073168	0.18311874105865522	0.19171243135297053
15	795.6844000667334	133.35618167370558	0.5140972181985566	0.2085951719574295	0.6899745547073791	0.21616057642820383	0.2203567681007345	0.21212121212121213	0.5005017722712786	0.2030540106084616	0.6833587786259542	0.1917381137957911	0.19989165763813652	0.18422366450324512
16	846.812997829169	125.70026820898056	0.4820036567072896	0.1899131143808801	0.6269720101781171	0.21469895007499465	0.1864532936360253	0.25303030303030305	0.4677287954542234	0.18402258806724459	0.6234096692111959	0.20498495917490334	0.17993210109392682	0.2381427858212681
17	897.5791298225522	118.8491709381342	0.5118356284321868	0.20662741493325582	0.7078880407124682	0.17433831990794013	0.20254010695187166	0.15303030303030302	0.4913745464646293	0.19619338987923518	0.7014758269720102	0.14564520827264782	0.17482517482517482	0.12481278082875687
18	950.3800259567797	112.18164312839508	0.4721018985263727	0.18951674286476572	0.7062595419847328	0.14867256637168144	0.17872340425531916	0.12727272727272726	0.46619070371686144	0.1874654858749606	0.7053435114503817	0.1401841401841402	0.17302052785923755	0.11782326510234647
19	1002.5390597097576	107.87108006328344	0.46459290161011	0.19254932793731594	0.5597964376590331	0.2531514418925919	0.19233796903699815	0.3702020202020202	0.468414643440107	0.1918815555915061	0.5574554707379135	0.2521499828001376	0.19233796903699815	0.3659510733899151
20	1053.32395600155	101.82721698284149	0.47619306513187964	0.1867075353691639	0.6612722646310433	0.18271119842829078	0.17782026768642448	0.18787878787878787	0.46083150906470777	0.18160030133502697	0.6540458015267175	0.1605334650530995	0.15884652981427175	0.16225661507738393
21	1104.0714693441987	96.22035923600197	0.46662243853448443	0.1840038367132122	0.5900254452926209	0.22359290670778723	0.18079800498753118	0.29292929292929293	0.4624468628175098	0.18015872316619788	0.5855470737913486	0.21176926054974834	0.17293708504584254	0.27309036445332
22	1154.9352052398026	91.45511849597096	0.4706692804398349	0.1871053036780252	0.7450381679389313	0.08676631425446592	0.1559633027522936	0.0601010101010101	0.4607958938605643	0.1827068745201127	0.7408651399491094	0.06671554252199413	0.12551724137931033	0.0454318522216675
23	1206.1415451802313	89.38366502895951	0.4837158712684525	0.19250163364802897	0.6510941475826972	0.21231617647058826	0.19477234401349072	0.23333333333333334	0.4673206567035154	0.18668625050409465	0.6461068702290076	0.20670773442847362	0.1903361344537815	0.22616075886170744
24	1258.5479245521128	83.85556375235319	0.48403689540400824	0.1945671984339023	0.6841730279898219	0.1669798657718121	0.17822349570200574	0.15707070707070708	0.47317284747897326	0.19034839314507113	0.6843765903307888	0.16974564926372157	0.18302540415704388	0.1582626060908637
25	1309.7038010805845	84.55665011703968	0.4625893092814699	0.188729774548835	0.5981679389312977	0.22283464566929134	0.18258064516129033	0.28585858585858587	0.4574975302323937	0.18556488141105376	0.5929770992366412	0.213259885894157	0.17597402597402598	0.2705941088367449
