Epoch	Time(sec)	Loss_train	AUC_dev	PRC_dev	acc_dev	F1_dev	P_dev	R_dev	AUC_test	PRC_test	acc_test	F1_test	P_test	R_test
1	47.26587224006653	101.89139038324356	0.47544904108001623	0.1895390205691568	0.21048346055979644	0.32635692574902303	0.19706345044572626	0.9489898989898989	0.47583320110603716	0.19440550674708335	0.21404580152671757	0.3323534497665571	0.20098295513960054	0.9595606590114828
2	93.73641269281507	63.72837968170643	0.47915734785715663	0.18862785014416983	0.23287531806615777	0.32348981240463154	0.19670341665757013	0.9101010101010101	0.4880690980915484	0.19630819768184918	0.23776081424936388	0.33163766175814374	0.2019126276896327	0.927608587119321
3	140.1904510334134	39.370416244491935	0.48860349833581185	0.1918977668078915	0.29974554707379136	0.3227013191573144	0.2004157495720225	0.8277777777777777	0.4939188634588389	0.19739184857485406	0.30259541984732824	0.3287617554858934	0.20450944546008532	0.8377433849226161
4	188.2840277068317	32.002798683941364	0.48274127508353126	0.18972598139006838	0.2970992366412214	0.3190692171169395	0.19823572653761334	0.8171717171717172	0.48533314193884325	0.1927638715816074	0.2972010178117048	0.32548598222135394	0.20233179499635656	0.8317523714428358
5	235.2100641131401	22.348251780495048	0.49005320895378257	0.1957977791542616	0.32091603053435114	0.314849044978435	0.19760247486465585	0.7742424242424243	0.49616271705967	0.20098482610549212	0.32173027989821884	0.32235102704901364	0.2024007151066275	0.7913130304543186
6	283.06704792380333	17.508209231309593	0.47781524615176624	0.18898040904767738	0.29872773536895675	0.31401831939466346	0.19556051587301587	0.7964646464646464	0.47624529710165	0.18912747259856968	0.2972010178117048	0.31977145108856264	0.19918998527245949	0.8102845731402896
7	331.8530367128551	14.105902765411884	0.4679670831965287	0.18523879816041	0.26636132315521627	0.31781184932803336	0.19555089680875845	0.847979797979798	0.47154938775676936	0.18839624126579124	0.2688040712468193	0.3262052147814669	0.20083150479270123	0.8681977034448327
8	378.1773374527693	11.840612751082517	0.46999230675138903	0.18965817924071515	0.2756234096692112	0.31587042199365567	0.19506114211088685	0.8297979797979798	0.46836489065940845	0.18867753226580805	0.2777608142493639	0.32483349191246436	0.20065828141530503	0.8522216674987518
9	424.5206372849643	10.878932113817427	0.47944463758039285	0.19053978503939248	0.26279898218829517	0.3217529731248244	0.19749396482354292	0.8676767676767677	0.48274625264864146	0.19246329348924562	0.264529262086514	0.3298089408273048	0.20252876181797472	0.8876684972541188
10	470.57438975200057	9.204321875004098	0.46307762133765956	0.18572559988676002	0.2714503816793893	0.315940366972477	0.19483734087694485	0.8348484848484848	0.4703644163006321	0.18926922223328346	0.2751145038167939	0.3240318906605923	0.2000468768311262	0.8522216674987518
