Epoch	Time(sec)	Loss_train	AUC_dev	PRC_dev	acc_dev	F1_dev	P_dev	R_dev	AUC_test	PRC_test	acc_test	F1_test	P_test	R_test
1	26.544923838227987	115.24552132189274	0.4662873422611383	0.4856893169934013	0.47801418439716314	0.31851851851851853	0.45989304812834225	0.24362606232294617	0.44911312129796555	0.4569835736613468	0.4624113475177305	0.23434343434343435	0.4084507042253521	0.1643059490084986
2	50.824976824223995	51.230608858168125	0.4649594385784188	0.496222381859531	0.48652482269503544	0.39867109634551495	0.4819277108433735	0.33994334277620397	0.4508756116404842	0.45637048828858107	0.47801418439716314	0.3611111111111111	0.4663677130044843	0.29461756373937675
3	75.53625680878758	30.577865439467132	0.4390612928148339	0.47663341935083736	0.46099290780141844	0.33797909407665505	0.43891402714932126	0.2747875354107649	0.4462158768993047	0.4522307800681089	0.4695035460992908	0.3048327137546469	0.44324324324324327	0.23229461756373937
4	99.91466953605413	20.642691642977297	0.4438015065670873	0.47936737934727947	0.4879432624113475	0.18510158013544017	0.45555555555555555	0.11614730878186968	0.43466713881019836	0.4558638412948436	0.4765957446808511	0.12351543942992875	0.38235294117647056	0.07365439093484419
5	124.69442447647452	16.508587030228227	0.4501593484419264	0.4833299613909529	0.46382978723404256	0.45689655172413796	0.46355685131195334	0.45042492917847027	0.45776461498841103	0.46509273533208967	0.475177304964539	0.4494047619047619	0.47335423197492166	0.42776203966005666
6	149.3406508564949	12.99395195778925	0.4428920937419521	0.4806747748756642	0.4879432624113475	0.29902912621359223	0.47530864197530864	0.21813031161473087	0.45959148853978876	0.48341805594070997	0.4794326241134752	0.26746506986027946	0.4527027027027027	0.18980169971671387
7	173.97374873235822	11.884413349907845	0.45126191089363893	0.4820996872132996	0.5035460992907801	0.18604651162790697	0.5194805194805194	0.11331444759206799	0.46983646664949774	0.4912267562532766	0.4950354609929078	0.16822429906542055	0.48	0.10198300283286119
8	198.74665680155158	10.734809084795415	0.4490245943857842	0.4637905350025604	0.4851063829787234	0.2389937106918239	0.4596774193548387	0.16147308781869688	0.46690703064640743	0.47800515927005677	0.4907801418439716	0.2178649237472767	0.4716981132075472	0.141643059490085
9	223.65568459406495	10.149049298313912	0.45440864022662886	0.48137460942965027	0.49929078014184397	0.400679117147708	0.5	0.3342776203966006	0.46967550862734997	0.4877280155333499	0.5106382978723404	0.41025641025641024	0.5172413793103449	0.33994334277620397
10	248.29853762313724	6.838748231617501	0.44511331444759206	0.4744080985227407	0.4666666666666667	0.33568904593639576	0.4460093896713615	0.26912181303116145	0.4663517254699975	0.4724436506388271	0.4921985815602837	0.34671532846715325	0.48717948717948717	0.26912181303116145
11	272.88306987658143	6.6411932206247	0.43854622714396085	0.4686465725211291	0.4666666666666667	0.23577235772357721	0.4172661870503597	0.1643059490084986	0.45869817151686837	0.4673830992329474	0.4851063829787234	0.2606924643584521	0.463768115942029	0.1813031161473088
12	297.69517371430993	6.787384549010312	0.4348361447334535	0.4560780114867579	0.47375886524822697	0.2624254473161034	0.44	0.18696883852691218	0.456654004635591	0.46966016164160374	0.49645390070921985	0.27104722792607805	0.4925373134328358	0.18696883852691218
13	322.8392033725977	7.716394058254082	0.4386025624517126	0.46631908988312665	0.47092198581560285	0.2340862422997947	0.4253731343283582	0.16147308781869688	0.4505375997939737	0.46037016299212385	0.4695035460992908	0.21757322175732216	0.416	0.14730878186968838
14	347.7666950710118	5.785002289820113	0.4393751609580222	0.46732517021866377	0.4808510638297872	0.3601398601398601	0.4703196347031963	0.29178470254957506	0.4440550154519701	0.4574495875893069	0.47092198581560285	0.34446397188049205	0.4537037037037037	0.2776203966005666
15	372.4962861277163	5.898909223324154	0.4355282642286892	0.46613948422798207	0.48226950354609927	0.40456769983686786	0.47692307692307695	0.35127478753541075	0.45411891578676283	0.4605954541760677	0.47375886524822697	0.36363636363636365	0.4608695652173913	0.3002832861189802
16	397.5702233426273	5.351815628935583	0.43975341231006954	0.470247221757791	0.49361702127659574	0.30409356725146197	0.4875	0.22096317280453256	0.4352385397888231	0.4534281138045815	0.4666666666666667	0.2598425196850394	0.4258064516129032	0.18696883852691218
17	422.2188340499997	5.891583875592914	0.4404777234097348	0.4621712941636607	0.4652482269503546	0.4279210925644917	0.46078431372549017	0.39943342776203966	0.44744720576873553	0.46455190988244405	0.4652482269503546	0.4081632653061224	0.45774647887323944	0.36827195467422097
18	446.9474996291101	7.2537688364391215	0.42681238732938453	0.4618847065328203	0.4836879432624113	0.2777777777777778	0.46357615894039733	0.19830028328611898	0.44512941024980685	0.4672603608163425	0.48226950354609927	0.25963488843813387	0.45714285714285713	0.1813031161473088
19	471.6380215063691	5.794187747043907	0.4236093226886428	0.45321187255841766	0.4836879432624113	0.1574074074074074	0.43037974683544306	0.09631728045325778	0.4317055112026783	0.4444875014479785	0.46382978723404256	0.09134615384615384	0.30158730158730157	0.053824362606232294
20	496.3997634463012	5.500852931116242	0.4255810584599536	0.46280191627644607	0.4595744680851064	0.2824858757062147	0.42134831460674155	0.21246458923512748	0.43650206026268346	0.4551484775350916	0.47092198581560285	0.27290448343079926	0.4375	0.19830028328611898
21	521.2336503714323	4.241844392941857	0.4193278392995107	0.4522945545931366	0.4482269503546099	0.43211678832116784	0.4457831325301205	0.4192634560906516	0.43758450296162765	0.4534010826327384	0.4695035460992908	0.4367469879518072	0.4662379421221865	0.41076487252124644
22	546.5990821346641	3.4935795976489317	0.4321400978624774	0.46433711128708666	0.4851063829787234	0.18791946308724833	0.44680851063829785	0.11898016997167139	0.4520345093999485	0.4623825999664025	0.47092198581560285	0.12646370023419204	0.36486486486486486	0.0764872521246459
23	571.4132127277553	7.14137331591337	0.4158430981200103	0.44900643685740815	0.4808510638297872	0.16438356164383564	0.4235294117647059	0.10198300283286119	0.4424575070821529	0.45883743854392917	0.4794326241134752	0.1445221445221445	0.40789473684210525	0.08781869688385269
24	596.2767366804183	5.029396642006759	0.4261605073396858	0.4632229335897351	0.475177304964539	0.3223443223443223	0.45595854922279794	0.24929178470254956	0.4482439479783672	0.47547554533266784	0.4879432624113475	0.3252336448598131	0.47802197802197804	0.24645892351274787
25	620.9615610055625	4.216408174586832	0.4457853141900592	0.4904373881749853	0.5049645390070922	0.41930116472545753	0.5080645161290323	0.35694050991501414	0.44770473860417204	0.4695988511907388	0.49645390070921985	0.39316239316239315	0.4956896551724138	0.32577903682719545
26	645.7856030203402	2.5861468899602187	0.44359226113829514	0.4743651986589124	0.4851063829787234	0.18791946308724833	0.44680851063829785	0.11898016997167139	0.4374517125933557	0.45811900647847587	0.4652482269503546	0.14123006833712984	0.36046511627906974	0.08781869688385269
27	671.1926751211286	2.6413053637734265	0.4501915400463559	0.4898178514321887	0.5134751773049645	0.2927835051546392	0.5378787878787878	0.20113314447592068	0.45926957249549316	0.4671542486382557	0.49645390070921985	0.25576519916142554	0.49193548387096775	0.17280453257790368
28	695.8503090590239	4.9008616965365945	0.44938674993561684	0.47533479704669757	0.4907801418439716	0.3187855787476281	0.4827586206896552	0.23796033994334279	0.4517166173062065	0.4769101292798458	0.4794326241134752	0.287378640776699	0.4567901234567901	0.2096317280453258
29	720.4469624906778	3.514476108364761	0.44489602111769255	0.46608759283744083	0.500709219858156	0.33079847908745247	0.5028901734104047	0.24645892351274787	0.45750708215297453	0.47385872803742124	0.5063829787234042	0.33587786259541985	0.5146198830409356	0.24929178470254956
30	745.4699483551085	1.9724403837244608	0.451962078289982	0.4768271218935053	0.49929078014184397	0.28973843058350096	0.5	0.20396600566572237	0.4580543394282771	0.4709087173156798	0.48936170212765956	0.2771084337349397	0.47586206896551725	0.1954674220963173
31	770.9810481891036	1.5214015597121033	0.4521552279165594	0.47152419222035447	0.46808510638297873	0.4221879815100154	0.46283783783783783	0.3881019830028329	0.4521914434715426	0.47007504252466764	0.4950354609929078	0.42948717948717946	0.4944649446494465	0.37960339943342775
32	795.6620756611228	5.609484212269308	0.450758917074427	0.48682944189216876	0.47375886524822697	0.5425400739827375	0.48034934497816595	0.623229461756374	0.4372344192634561	0.46582774237170166	0.44964539007092197	0.5233415233415234	0.46203904555314534	0.603399433427762
33	820.5718099586666	5.239456660900032	0.43441765387586917	0.4602841881085896	0.4836879432624113	0.17272727272727273	0.4367816091954023	0.10764872521246459	0.44635269121813037	0.4742134622102494	0.4765957446808511	0.1517241379310345	0.4024390243902439	0.09348441926345609
34	846.1396320909262	4.905356186412973	0.43301731908318314	0.45930759446235037	0.4695035460992908	0.20085470085470086	0.40869565217391307	0.13314447592067988	0.44551168555240794	0.48507076743123234	0.4879432624113475	0.2100656455142232	0.46153846153846156	0.1359773371104816
35	871.1136250123382	3.5495543706601893	0.4342969353592583	0.47054911981955355	0.46808510638297873	0.3016759776536313	0.44021739130434784	0.22946175637393768	0.4404938192119495	0.47426985030269597	0.47375886524822697	0.27961165048543685	0.4444444444444444	0.20396600566572237
36	895.7470877952874	3.2634395246059285	0.43270345093999485	0.4632816949379135	0.4666666666666667	0.24193548387096775	0.4195804195804196	0.16997167138810199	0.4400753283543652	0.4633641678078224	0.4765957446808511	0.23284823284823286	0.4375	0.15864022662889518
37	922.4162719212472	2.892973083668039	0.4362284316250322	0.46163353140703256	0.46382978723404256	0.25296442687747034	0.41830065359477125	0.1813031161473088	0.4394717357713109	0.45637741119140307	0.4836879432624113	0.2631578947368421	0.46099290780141844	0.18413597733711048
38	948.1117822341621	2.0238396232307423	0.436904455318053	0.4690426204849834	0.46808510638297873	0.23935091277890466	0.42142857142857143	0.1671388101983003	0.45073879732165845	0.457686115889932	0.4836879432624113	0.24166666666666667	0.4566929133858268	0.1643059490084986
39	972.9116613864899	3.1126952878184966	0.4265629023950554	0.4693191463694523	0.4553191489361702	0.2529182879377432	0.40372670807453415	0.18413597733711048	0.45017544424414113	0.472813341488504	0.4695035460992908	0.2272727272727273	0.4198473282442748	0.1558073654390935
40	997.6116237714887	1.6596443775088119	0.4412181303116147	0.46698370884672	0.475177304964539	0.26	0.4421768707482993	0.18413597733711048	0.45829175251094517	0.475348937042639	0.49361702127659574	0.2787878787878788	0.4859154929577465	0.1954674220963173
41	1022.4357211329043	2.4300090876531613	0.4343251030131341	0.4661108618448398	0.44964539007092197	0.26515151515151514	0.4	0.19830028328611898	0.43843355652845734	0.45731427853089535	0.4453900709219858	0.25239005736137665	0.38823529411764707	0.18696883852691218
42	1047.3259912095964	2.935077526006353	0.44952758820499605	0.46375228618988673	0.475177304964539	0.3833333333333333	0.46558704453441296	0.32577903682719545	0.4351661086788566	0.451618413994708	0.4666666666666667	0.3583617747440273	0.45064377682403434	0.29745042492917845
43	1072.1111443266273	3.572917468884043	0.44582957764614983	0.46622573615667656	0.4794326241134752	0.30623818525519847	0.4602272727272727	0.22946175637393768	0.44436888359515836	0.457405754470305	0.4765957446808511	0.30245746691871456	0.45454545454545453	0.22662889518413598
44	1097.5024328529835	3.4330958056089003	0.4490889775946433	0.4648612366539735	0.48226950354609927	0.2283298097251586	0.45	0.1529745042492918	0.4563562322946175	0.47018993398428155	0.46808510638297873	0.20718816067653278	0.4083333333333333	0.1388101983002833
45	1122.7507217787206	3.0638309794594534	0.43802311357198037	0.47581690647636793	0.49645390070921985	0.1839080459770115	0.4878048780487805	0.11331444759206799	0.44463848828225594	0.46563776515618754	0.4879432624113475	0.16241299303944315	0.44871794871794873	0.09915014164305949
46	1147.6327801309526	3.333620802106452	0.44809103785732685	0.47980366795578366	0.4808510638297872	0.37328767123287676	0.47186147186147187	0.3087818696883853	0.44196658511460213	0.4544009777827058	0.48226950354609927	0.35626102292768963	0.4719626168224299	0.28611898016997167
47	1172.6095522493124	3.182766915873799	0.4402040947720835	0.45851640577673913	0.47092198581560285	0.2757281553398058	0.4382716049382716	0.20113314447592068	0.44739891836209117	0.4535869973024684	0.4794326241134752	0.26746506986027946	0.4527027027027027	0.18980169971671387
48	1197.5380856655538	2.487252693543269	0.4310536312129797	0.45769203587632196	0.4695035460992908	0.30223880597014924	0.4426229508196721	0.22946175637393768	0.432027427246974	0.4477643466662923	0.4666666666666667	0.2796934865900383	0.4319526627218935	0.20679886685552407
49	1222.3225645720959	1.0484736991202226	0.4380432333247489	0.46777952638882114	0.47092198581560285	0.32792792792792796	0.4504950495049505	0.2577903682719547	0.44867451068761266	0.4594992193181715	0.4652482269503546	0.30825688073394497	0.4375	0.23796033994334279
50	1246.9965097494423	1.3405842053325614	0.4334760494463044	0.47133727311326384	0.4652482269503546	0.2564102564102564	0.42207792207792205	0.18413597733711048	0.449555755858872	0.4656933796041806	0.4794326241134752	0.23382045929018788	0.4444444444444444	0.15864022662889518
51	1272.0752540566027	3.070264946320094	0.4465941282513521	0.4714446762300307	0.4695035460992908	0.3703703703703704	0.45643153526970953	0.311614730878187	0.4487107262425959	0.47227700210925777	0.4624113475177305	0.31956912028725315	0.4362745098039216	0.2521246458923513
