Epoch	Time(sec)	Loss_train	AUC_dev	PRC_dev	acc_dev	F1_dev	P_dev	R_dev	AUC_test	PRC_test	acc_test	F1_test	P_test	R_test
1	408.35987202078104	1332.1156943291426	0.5398210146793716	0.541434635161454	0.502127659574468	0.011267605633802816	1.0	0.0056657223796034	0.4846365567859902	0.47811543625313796	0.49645390070921985	0.0	0.0	0.0
2	816.5199915282428	1147.4219695404172	0.5141079706412567	0.5060175789073806	0.49929078014184397	0.022160664819944602	0.5	0.0113314447592068	0.4957909477208343	0.4953453408244279	0.500709219858156	0.03825136612021857	0.5384615384615384	0.019830028328611898
3	1224.993615631014	1011.1997432410717	0.5220914885397888	0.5069804247839482	0.49929078014184397	0.022160664819944602	0.5	0.0113314447592068	0.5000965748132887	0.49160963414353864	0.4950354609929078	0.0	0.0	0.0
4	1633.7638343274593	918.0400573685765	0.5549027813546227	0.548519048318473	0.5120567375886524	0.09473684210526315	0.6666666666666666	0.05099150141643059	0.5338655678599021	0.5422993873800033	0.4978723404255319	0.03804347826086956	0.4666666666666667	0.019830028328611898
5	2047.9379179142416	854.9010381959379	0.5392335178985321	0.5273891285546836	0.5035460992907801	0.03314917127071824	0.6666666666666666	0.0169971671388102	0.5096011460211176	0.4994418285659165	0.4921985815602837	0.0	0.0	0.0
6	2457.2623580619693	801.0333547890186	0.5327549575070821	0.5175115481862697	0.502127659574468	0.06896551724137931	0.5416666666666666	0.036827195467422094	0.5151300540818955	0.5175025142210868	0.500709219858156	0.05376344086021506	0.5263157894736842	0.028328611898016998
7	2905.846004296094	752.5783830173314	0.5424285346381663	0.5369786210485166	0.49361702127659574	0.10526315789473685	0.45652173913043476	0.059490084985835696	0.5299220963172805	0.5216963504374466	0.5092198581560283	0.14778325123152708	0.5660377358490566	0.08498583569405099
8	3315.6646982990205	712.5996978580952	0.5384448235900077	0.5323756422318067	0.5049645390070922	0.1382716049382716	0.5384615384615384	0.07932011331444759	0.5282561807880505	0.5251483803528181	0.5106382978723404	0.11311053984575835	0.6111111111111112	0.06232294617563739
9	3724.1909563690424	673.9663627669215	0.5435230491887716	0.5504082139332112	0.5120567375886524	0.09473684210526315	0.6666666666666666	0.05099150141643059	0.49524369044553185	0.4945258511219096	0.4978723404255319	0.05851063829787234	0.4782608695652174	0.031161473087818695
10	4132.378766853362	645.7889132276177	0.5271294746330157	0.5115435968080311	0.4950354609929078	0.07772020725388601	0.45454545454545453	0.042492917847025496	0.5015291012104043	0.4925571126856081	0.4921985815602837	0.08673469387755102	0.4358974358974359	0.04815864022662889
11	4539.586324907839	616.5210493598133	0.5428228817924285	0.5470433912956084	0.5049645390070922	0.15903614457831325	0.532258064516129	0.09348441926345609	0.506728045325779	0.5023241400077603	0.500709219858156	0.16981132075471697	0.5070422535211268	0.10198300283286119
12	4945.620376519859	586.572104414925	0.5327147180015452	0.5418864167149717	0.4978723404255319	0.21333333333333337	0.4948453608247423	0.1359773371104816	0.490720770023178	0.49132997732296124	0.49361702127659574	0.19775280898876405	0.4782608695652174	0.12464589235127478
13	5353.33369993791	562.0440089125186	0.5340667653875869	0.5237733248131546	0.49361702127659574	0.1904761904761905	0.4772727272727273	0.11898016997167139	0.49507468452227654	0.49128403148677313	0.49645390070921985	0.20224719101123598	0.4891304347826087	0.1274787535410765
14	5763.210687674582	541.194385074079	0.537648081380376	0.5348027872720285	0.5134751773049645	0.3098591549295775	0.5347222222222222	0.21813031161473087	0.5040561421581251	0.5251874185169001	0.5049645390070922	0.30616302186878724	0.5133333333333333	0.21813031161473087
15	6169.553827352822	518.4719454739243	0.5376722250836982	0.515639005078152	0.4879432624113475	0.18510158013544017	0.45555555555555555	0.11614730878186968	0.5266868400721092	0.5178873318318628	0.500709219858156	0.1963470319634703	0.5058823529411764	0.12181303116147309
