Epoch	Time(sec)	Loss_train	AUC_dev	PRC_dev	acc_dev	F1_dev	P_dev	R_dev	AUC_test	PRC_test	acc_test	F1_test	P_test	R_test
1	300.05857130140066	1111.805938899517	0.7298704779888117	0.42373287866817133	0.796037870081541	0.2792496615741636	0.5453172205438066	0.1876787106836496	0.703922447122203	0.3904095431804353	0.7966566739494945	0.2627118644067797	0.4958275382475661	0.1786967418546366
2	598.1107889190316	1032.4493677467108	0.7520339092570021	0.4705443688991082	0.8055601160181689	0.35808491418247523	0.5870853080568721	0.25760332726800106	0.7255474340046789	0.423297306230085	0.8001625933641583	0.32619496316600993	0.5154304277206281	0.23859649122807017
3	899.4595946483314	999.4139351397753	0.7731517130836789	0.5067701363338079	0.8079680402780058	0.4127196652719665	0.5794172932330827	0.3205094879126592	0.7285021313081315	0.43840439408641707	0.8000101620852599	0.37364735837046464	0.5117698343504795	0.2942355889724311
4	1201.609546288848	970.7972108721733	0.7837848715012905	0.5297104685449187	0.815629617468396	0.36325836325836325	0.6655124653739612	0.24980504289056407	0.7267348634156292	0.4328069836006424	0.8080890198668766	0.3093801426220516	0.5720081135902637	0.21203007518796993
5	1499.3274308256805	949.3126678168774	0.8041130174985516	0.5623386297465642	0.8209927215016691	0.4699400421325555	0.6239242685025818	0.3769170782427866	0.7328571332735637	0.438265043051901	0.798638280575174	0.38376613279427774	0.5055305202785744	0.3092731829573935
6	1800.1809784397483	922.3273894041777	0.8166014893609582	0.5950796268202849	0.8271219832539812	0.51242475690693	0.6306990881458967	0.43150506888484536	0.7310043558964328	0.43351162824085054	0.7895940246938672	0.3952095808383233	0.4735736786839342	0.33909774436090223
7	2098.6346300914884	900.3082412332296	0.8248205545895944	0.6107313866613708	0.8323756361845346	0.4525469168900804	0.7242562929061785	0.3290876007278399	0.7215327369472052	0.41270590267867524	0.7995528682485646	0.3303344084196232	0.5118358758548133	0.24385964912280703
8	2397.556518264115	875.7161771804094	0.8362553535047467	0.6315701004798531	0.8377934657691676	0.5191434133679429	0.6905481225722918	0.4159085001299714	0.7248472657010572	0.41363268422447197	0.7909150957776536	0.3846268879916256	0.4768261030774935	0.3223057644110276
9	2689.734091080725	851.6542927920818	0.8428442623255077	0.6365903704735594	0.8357686203688502	0.5713469504356521	0.6341154090044389	0.5198856251624643	0.7149253942325063	0.3974379616896197	0.7642904323967278	0.41032159654251943	0.4163012638638122	0.4045112781954887
10	3002.933173753321	836.360622100532	0.8478488732201639	0.655868392436477	0.842171509877962	0.5778688524590164	0.6613065326633166	0.5131271120353522	0.7183566909115244	0.39867449675561617	0.7642904323967278	0.39932668652078207	0.41307259576747923	0.38646616541353385
11	3313.4587013199925	819.00543769449	0.8592279572332989	0.6757661463504614	0.846932632846276	0.6088658928821145	0.6588983050847458	0.5658955029893423	0.6899911176194262	0.358204184977729	0.7339057974696408	0.38482321155879246	0.3621490161397303	0.4105263157894737
12	3615.0878906808794	805.151815071702	0.8640840821479832	0.6849616432129013	0.8497236359656324	0.6008720930232557	0.6815034619188922	0.5373017936054069	0.6925210866692575	0.3554969978540089	0.7427976220720491	0.3711801242236025	0.36798029556650247	0.3744360902255639
13	3923.9597951881588	793.6565901339054	0.8690803862606763	0.6953488207435311	0.8515295791605101	0.6115962777380101	0.6806883365200764	0.5552378476735118	0.6966342550021092	0.3592238131241752	0.7407652050200701	0.38262342691190704	0.36991109031352365	0.3962406015037594
14	4233.298707693815	777.3431688770652	0.874137180323587	0.7061160120618666	0.8566737809883435	0.6243006742217759	0.6965428937259923	0.5656355601767611	0.6721304727627494	0.3229384266104315	0.7190183425638941	0.35487634157722814	0.3319511130510694	0.381203007518797
15	4543.389765545726	765.1251102089882	0.8718253632613414	0.7005365580131119	0.8559076232693045	0.5860713724257192	0.741447891805887	0.4845334026514167	0.6854383185674339	0.33850350255834893	0.7522483613637518	0.33911629167796153	0.3692443919716647	0.31353383458646616
16	4849.634211912751	755.0382895246148	0.8786904951061882	0.7135722426437462	0.8595742352104198	0.6144831730769231	0.7280170879316483	0.5315830517286197	0.6656849887129398	0.31083285255867443	0.7262334230984198	0.33824613117170227	0.33164739884393063	0.3451127819548872
